orientation_roll,orientation_pitch,orientation_yaw,offset_x,offset_y,offset_z,approach_dir_x,approach_dir_y,approach_dir_z,approach_distance,label,object_type
-0.31491590704636374,-0.18661563794568625,-1.4700085475874323,-0.02059898591100457,-0.0007894643590623356,0.026136896770708545,-0.04667575257141461,0.9989094250703883,0.0011552607663976502,0.5994533855598387,1,Box
0.15465976575627305,-0.25888325924003897,-1.175039967591022,0.009031410876125495,-0.020894158655982036,0.03184464866010865,0.06676984285526158,0.996734771103928,0.045404671097628066,0.5983509872572594,1,Box
-0.014081525463551015,0.5731092440094376,-0.7013881020096555,-0.0026204856152863658,-0.027173445551554855,-0.01067254271304856,-0.04033064699974266,0.9933058830076864,0.1082444534140317,0.5967886034512524,0,Box
0.08761711409967066,-0.020533371482274854,-1.6176628364709995,0.02514589853460937,-0.025046640148161797,0.01056097466602911,0.1677239126182717,0.9856388615302006,0.019614376805500787,0.5989934562858933,0,Box
-0.12120090236637934,-0.04841215242498431,-0.48451191241848446,-0.016525041543066245,-0.028300602296937004,0.015106827011781369,-0.17504940182930506,0.9840839441527205,0.030602251224833295,0.5987192765590228,0,Box
-0.17948480907568887,0.3173413270443981,-1.5792726009847509,-0.008354300366507333,-0.0028865963243454307,-0.016073217958172722,0.06293324744477917,0.9853101666710015,0.15875541509132132,0.5955359485395371,0,Box
0.18821034828885141,0.5460917747881764,-1.1897443824231644,-0.0249609843609889,0.02543896507976117,-0.008950402965898096,-0.13618340897892323,0.9789779686596896,0.15184273442554713,0.5957069921694897,1,Box
0.2681582110061862,0.5890812616022636,-1.711644876730215,-0.0029432393945843585,0.019358322385036708,0.018563993613008728,0.19312035845223113,0.9736921198615475,0.12094702505976541,0.5964735739985669,1,Box
-0.415193907114386,0.2500055537872752,-0.8061849735171482,-0.00644165315815895,0.025883183840188985,0.014157305269891346,-0.25833765082517124,0.9655614390129046,-0.030866902297780753,0.6002522409131864,1,Box
0.14063528329077224,0.08740753563378756,-1.33550464083203,0.008465079548873315,-0.01192790996434159,0.03217898505532809,-0.0127510028679444,0.9722042376807384,0.23378693753389168,0.5936797976537865,1,Box
-0.19239333509328227,-0.0752887035221581,-1.3053248666721602,-0.010755063284167369,0.026798179011927062,-0.006938423145551724,0.2845546197906958,0.9586541097466322,-0.0033115285993721723,0.5995651683524965,0,Box
0.42596276528226645,-0.3958360635820972,-1.1726357691917995,-3.536580861636038e-05,0.024562354944616234,0.03398513017761906,-0.2424122691613593,0.9618458285367475,0.1268420036364076,0.5963267651463724,1,Box
-0.31847825967483545,0.07263092649566905,-1.595822780929751,-0.02719679182811859,-0.004943122726599119,0.0014914469697155635,0.15383644397248938,0.9617943072927843,0.2264642553806064,0.5938608752074631,1,Box
0.09260026085788209,0.2810704903797059,-1.2793736322627751,0.01299001043962892,0.01959420315401606,-0.014105347883673356,-0.1266813862790968,0.9570868108907595,0.2606466243582711,0.5930166407440196,1,Box
-0.4137727751761765,-0.09757877977332274,-1.7008655377709774,0.022286475209618288,-0.02921699300805808,-0.005257249288002126,0.29891414017166873,0.9472893351383416,0.11529636741281513,0.596613919452504,0,Box
0.06202153283120582,0.5272274368594494,-1.2706368038726419,0.020310254315070782,0.02754379206796649,0.004456915480795022,-0.3309754655535661,0.9425387660867056,0.045562217081161725,0.5983465319232943,0,Box
0.0372135485451649,0.5575061617310473,-1.0812608377595958,-0.0018608401736789557,-0.017179798517755786,-0.0004540179838142793,0.06047713590680156,0.9488946911763528,0.3097440573922991,0.5918068724703953,1,Box
-0.49571777436395187,-0.1893546143587692,-0.6175764796895264,0.0038836805374182076,0.02013941763582773,0.001262167347797617,-0.2523474069314973,0.9397140494229796,0.2307775802196022,0.593753808648326,1,Box
-0.34035828613234,0.5972041610519381,-1.5519147880923276,-0.026636058299806198,0.00923078712688915,-0.009412542339926553,0.2565527699311214,0.936056668272612,0.24078743742779968,0.5935072227069866,1,Box
-0.3953960894602342,0.7995248813380065,-0.5306420309923408,-0.0012505864906441067,-0.010543887045192765,-0.013136241704114633,-0.07126804768878485,0.9342029234998883,0.3495508018913574,0.590827512946972,1,Box
-0.34992939539406753,-0.3337685058617257,-1.6430239557320814,0.020656468145841128,0.02396983954993382,0.02100974654079045,0.38847750761397126,0.9191804730509668,0.06474939412718665,0.5978699543657031,1,Box
-0.48809693128250464,-0.09705739952997261,-0.40761030366370343,0.010131400926578805,0.02805123571050755,0.019945554999881897,-0.36362421937534783,0.9202305228878891,0.14475224291578737,0.595882414935318,1,Box
-0.3840807013152194,0.5010179236776984,-0.9059454850339124,-0.019764350747492145,-0.015911102680195056,0.013650200558004205,0.15881883090557708,0.9239743803807775,0.3479194207711663,0.5908678806096704,1,Box
-0.06130589435172423,-0.042481105726781765,-0.8071628834416904,-0.021446843187843317,0.003156941258763951,0.03304890427637451,-0.21947078684655316,0.9172804074967691,0.33230893419153834,0.5912512420816423,1,Box
-0.1164395297960431,0.0964714146350154,-1.8480224946985135,0.013557408393735482,-0.0031267753904646103,0.015606781809211953,0.35900315949749206,0.908696363486228,0.2130437759187607,0.5941927353992329,1,Box
0.2522593520127727,-0.4488262568705581,-0.866184509518507,0.007890590817374171,-0.028643325873447516,0.011998517343467864,-0.4374346421080188,0.8991578022428021,0.012891103510694196,0.5991602089446573,1,Box
-0.40394914417174255,0.5085480870912327,-1.1079951929879686,0.015102139324133818,0.016884752031854924,-0.019458762950921783,0.016636844773903522,0.9102031719163995,0.41382774342628853,0.5892499507932667,0,Box
-0.4874422455061062,0.370055728858232,-1.3886127824672305,-0.02553964094480886,-0.014813461786770203,0.023463091745918145,0.4556288585487712,0.8899822232787641,-0.018275270321720175,0.5999386930383328,1,Box
0.032532234101050134,0.4614112886765125,-0.31258791620057913,0.019197759373397252,-0.006137521941523397,0.002519079411933847,-0.358741065244555,0.898110850367138,0.2543653839657002,0.5931712888695582,1,Box
-0.3504809970021888,-0.0306386580561524,-1.1231426385128604,-0.023389400574561688,-0.004582016241650392,0.011964464622520132,0.2693593596649779,0.8975854764909307,0.34897829123517426,0.5908419667516381,1,Box
-0.12245558175602533,0.7452637553943942,-1.1982282400866486,0.006258897750922247,0.0061841157264424865,0.027680683475642155,-0.1505164292301067,0.8941856724573339,0.42163584727089304,0.5890583811374331,1,Box
-0.05433653295270158,0.345462423227642,-1.8948217525964806,-0.02774229952930272,0.005869883105470791,0.034452971263006615,0.45072212943581746,0.8800809186204146,0.1493557455108087,0.5957692652551954,1,Box
-0.0866077004223906,0.1344854626376042,-0.5667626361470647,0.015485630565671794,-0.0010409815735883086,0.012544159961822563,-0.4643958250590904,0.8770918377964113,0.12266387299690373,0.596430086916197,1,Box
-0.1981145537957637,0.6454544384141965,-1.44959199979566,0.008082894283603335,0.028266193102201798,0.02892294131349408,0.12673313741585437,0.8849623431102454,0.44808521863319556,0.5884109789552125,1,Box
0.44756885968737004,0.1583179473329115,-0.7286345649759366,-0.012369970401099106,-0.012497608905411201,0.03902368984004004,-0.31751286792448097,0.8757572073839198,0.36364115886061216,0.5904809582888162,0,Box
-0.43455029898024433,0.564885277115251,-1.5762450864969497,-0.01244511306449098,-0.007901491347368606,0.020059019099748852,0.3807808209478519,0.8698736246285406,0.3135695195229999,0.5917130236725934,1,Box
0.1812472859314353,0.273820806722354,-0.7667695912597043,0.01641329721150777,-0.01603122435951496,0.0019573404114212583,-0.051971266645923074,0.870148473390061,0.49004144896137597,0.5873847563590135,1,Box
-0.030940982200319156,0.3738496225123682,-1.7226439329211827,-0.001853736240719172,-0.012193215238669529,0.027323130459874466,0.522877948403753,0.8505621760036063,0.05605921712878741,0.5980862551708734,1,Box
0.049316762112396745,0.17036591155322856,-0.289047073202509,-0.024778525720489178,-0.006195644589222074,0.03445081261241408,-0.4578486851172349,0.8551800611912759,0.24298486470828687,0.5934520324618184,1,Box
0.3906079637737925,0.22194066193030793,-1.5495153306311091,-0.015554355154233966,-0.019231017403726042,-0.008630966814052862,0.24889115043304183,0.8584377743534164,0.4484838712810864,0.5884013473345033,1,Box
-0.24715896644696755,0.5286084781714657,-1.3293305992469002,0.02261288350682853,0.012562183062981812,0.009708633489411986,-0.242345125543345,0.852814016048382,0.46257658193731566,0.5880559301224332,0,Box
0.19722137131460482,0.7520186235314443,-1.338938961105987,-0.00366501526422398,-0.027238624051591453,-0.014817898622854144,0.4827695710922801,0.8410479098387207,0.24407366630444796,0.5934262854562994,0,Box
-0.21545283232930987,-0.031141491244751185,-0.4741207331258349,-0.006345020971918976,0.024560186749604973,-0.001460426544061767,-0.5482821088173863,0.8330826481501892,0.07321222918220614,0.5976582718782225,1,Box
