orientation_roll,orientation_pitch,orientation_yaw,offset_x,offset_y,offset_z,approach_dir_x,approach_dir_y,approach_dir_z,approach_distance,label,object_type
0.4543047087630881,0.04036467190583104,-1.0977292977809363,0.02512941510692932,0.01899661466446425,-0.0005546463569491272,-0.051182835065275864,0.9986628501013457,0.007268371353884284,0.5906172534391974,0,Duck
-0.352726946330143,0.021724333172795207,-1.524916616104407,0.0037383300704927624,-0.02974103797114567,-0.013762259526585037,0.0639631559605652,0.9965861455529582,0.05219932156132243,0.5894373605909211,1,Duck
-0.31346684766613697,-0.17099304397738102,-0.768135175734877,-0.015617269316993984,0.02337476508232538,0.003145533039117068,-0.044730251485383614,0.992251983358417,0.11591033656815056,0.5883802838635659,0,Duck
0.45109751655541663,-0.29346313034510607,-1.4530889211820912,-0.01126433904342097,-0.024752216669455242,0.005783913772278914,0.16650842145599343,0.985696609264348,0.026021915167805356,0.5898560426865402,1,Duck
-0.13845876628953402,-0.24238726431557867,-1.3549815821492044,-0.016416664997996967,-0.029402575285774408,0.013625797149612607,-0.18132045800901608,0.9827228641310857,0.03713036252713233,0.5904186431461846,0,Duck
0.1605102181636584,0.17226072396589398,-1.0330671608437623,0.027895298110314548,0.01998769262449346,0.03527237463632638,0.06000089713443223,0.9841032183560657,0.16715486222152498,0.5871492815477632,0,Duck
0.28859698674914863,0.08886692666198748,-1.2423968485539252,-0.011014136043944196,-0.020221788240167016,-0.002318963561684555,-0.14184071145277521,0.9768717912001673,0.16000848768720696,0.5878068127215911,1,Duck
-0.32267044788359217,0.18642147437833945,-1.1875879538586938,-0.010133635599970277,-0.011738625550700797,-0.00689207292111106,0.19215693788583774,0.9728665063922098,0.12886610090537615,0.5877574033678115,0,Duck
-0.09164552172899243,0.14246783902597038,-1.2969805663853398,-0.013439885972378832,-0.007633403131199947,-0.016364904362122984,-0.2657002229160536,0.9637259722863392,-0.025211939296880884,0.5920856206310283,0,Duck
-0.24396003807022637,0.6941650158402188,-1.563263600827156,0.018284701019317888,0.0036193752345695038,0.005855288810543159,-0.01676093045384894,0.9698681419021442,0.24305320103550063,0.5858589054204912,0,Duck
-0.1435364349546573,-0.20245398421277572,-1.8183205499167672,0.026930031241553264,-0.019740087350911,-0.014232763597333971,0.2851990210974237,0.9584644153282198,0.0027354916569519412,0.5903228920823711,0,Duck
