orientation_roll,orientation_pitch,orientation_yaw,offset_x,offset_y,offset_z,approach_dir_x,approach_dir_y,approach_dir_z,approach_distance,label,object_type
2.90161335971874,0.9829881257964259,-0.07406406286595212,0.047332303359934554,0.0026957443018472554,-0.0271783872761258,0.7911042861721099,-0.14314314314314314,0.5946966024547459,0.2,1,Duck
2.735922088745627,0.24177513430748096,3.035557820021627,-0.021183523399346413,0.04458791363162825,0.005176704729549541,-0.2358800708993511,0.055055055055055035,0.9702213835333676,0.2,0,Duck
2.802314954362573,0.9496352766949994,-2.9740178858947552,0.04598455139328903,-0.049606016400837394,-0.012592165982280969,-0.437923493783844,0.08108108108108103,0.8953484639417632,0.2,1,Duck
2.7230929856298465,1.5103101587426377,-0.6965999359171638,0.029693549265613163,-0.009661768668282215,-0.028855000118940315,0.3163676720051056,-0.8718718718718719,0.373832763610559,0.20000000000000004,1,Duck
-3.0946291501849723,1.4820938731183941,1.1742147285637288,-0.04657163607011106,-0.021873642184563974,0.042400574682543046,0.2652459736385288,0.8838838838838838,0.385219227556063,0.2,1,Duck
-2.9608928343218146,0.7760702865075729,-0.9534886524241631,0.04787958257469036,-0.0008083608489808589,-0.02266473145419063,0.5465022244571887,-0.6516516516516516,0.5260089766943327,0.2,0,Duck
-2.5694642931648053,-0.0335071975855433,-2.671242540114549,0.016510433268420353,-0.0114194359554982,0.028735296116071937,0.24138755283535848,0.11311311311311312,0.9638140240617051,0.2,1,Duck
3.023313124822206,0.6192646623157341,-2.8647281335079833,0.01248771208142014,-0.008961108346280618,0.01995606505938942,-0.12165473573936524,-0.19119119119119116,0.9739846270260524,0.20000000000000007,1,Duck
-2.9871108704151914,0.8822201371024068,0.88862107255333,0.04978589580134309,-0.00975345927944185,-0.017634276147709287,0.1600336877066399,0.46946946946946944,0.8683246144357929,0.20000000000000004,1,Duck
-2.8581534094519867,0.4008096529852964,0.5652741346274224,0.016678370567145488,0.02223923174121368,0.026058808515125195,0.2030013642419939,0.2912912912912913,0.9348474900932994,0.2,1,Duck
2.6592527112438056,0.6619467793064041,2.7513256780137083,-0.027011788145824025,-0.051608281216099644,-0.018943898427650346,-0.5063113851334429,0.14914914914914912,0.8493546447699802,0.2,1,Duck
